Take,SD,Cycle,CycleTime,Iso.Time,C_hit,C_vel,C_off,P_hit,P_vel,P_off,R1_hit,R1_vel,R1_off
212,16,9,,20.964624965,1.0,0.221256,-0.08349146183415722,0.0,0.0,0.0,1.0,0.009574,0.061055051070841505
212,1,10,21.10689059,21.10689059,1.0,0.264181,0.05091296369795355,1.0,0.345385,0.26178227908356033,0.0,0.0,0.0
212,2,10,,21.249927048125,1.0,0.172735,0.1061544173705214,0.0,0.0,0.0,1.0,0.011903,0.15513493668593933
212,3,10,,21.39296350625,1.0,0.186737,-0.005862185494452678,0.0,0.0,0.0,0.0,0.0,0.0
212,4,10,,21.535999964374998,1.0,0.193812,-0.0431845450870962,1.0,0.033046,0.018687792329598593,1.0,0.778215,-0.024727712230591645
212,5,10,,21.679036422499998,1.0,0.243702,0.05317230026316046,0.0,0.0,0.0,1.0,0.552356,0.14640027986223558
212,6,10,,21.822072880625,1.0,0.149113,0.06734730082998333,1.0,0.09952,0.14418785004433537,1.0,0.222039,0.05172890514761047
212,7,10,,21.96510933875,1.0,0.147987,-0.019193279713347285,0.0,0.0,0.0,0.0,0.0,0.0
212,8,10,,22.108145796875,1.0,0.191852,-0.09826723241927197,0.0,0.0,0.0,1.0,0.006895,-0.09702279444638341
212,9,10,,22.251182255,1.0,0.203364,0.03583523436746074,1.0,0.290551,0.28203819871395674,0.0,0.0,0.0
212,10,10,,22.394218713125,1.0,0.163831,0.06538393775681327,0.0,0.0,0.0,1.0,0.008994,0.06213301833323512
212,11,10,,22.53725517125,1.0,0.192635,-0.03999799299419702,1.0,0.150789,0.19666194981853755,0.0,0.0,0.0
212,12,10,,22.680291629375,1.0,0.249578,-0.13880118142781103,0.0,0.0,0.0,0.0,0.0,0.0
212,13,10,,22.823328087500002,1.0,0.270708,0.08027961996906775,1.0,0.163269,0.3126189859995129,1.0,0.315732,0.14004759879116052
212,14,10,,22.966364545625,1.0,0.151292,0.03825216624293484,0.0,0.0,0.0,1.0,0.139616,-0.07108359475817473
212,15,10,,23.10940100375,1.0,0.179316,0.054098069481265665,0.0,0.0,0.0,0.0,0.0,0.0
212,16,10,,23.252437461875,1.0,0.245177,-0.06441338100631551,0.0,0.0,0.0,1.0,0.016674,-0.17038636299078638
212,1,11,23.39547392,23.39547392,1.0,0.20434,0.08616372012782851,1.0,0.436942,0.23358355835297506,1.0,0.752432,0.049422289426638545
212,2,11,,23.538609336875002,1.0,0.135952,0.08695026986834795,0.0,0.0,0.0,1.0,0.009823,0.24970523651886328
212,3,11,,23.68174475375,1.0,0.11854,0.0351292947600134,0.0,0.0,0.0,0.0,0.0,0.0
212,4,11,,23.824880170625,1.0,0.213903,-0.00876911286112318,1.0,0.252453,0.13005047794185207,1.0,0.562987,-0.23770616223315336
212,5,11,,23.9680155875,1.0,0.408226,0.07453370195106615,0.0,0.0,0.0,1.0,0.384754,0.09354367208566781
212,6,11,,24.111151004375,1.0,0.129033,0.16842089925272136,1.0,0.07388,0.2209306146263987,1.0,0.146979,-0.038285453695811364
212,7,11,,24.25428642125,1.0,0.177634,0.04393447049859379,0.0,0.0,0.0,0.0,0.0,0.0
212,8,11,,24.397421838125,1.0,0.18628,-0.10573091171569005,0.0,0.0,0.0,1.0,0.009731,-0.15648704292774887
212,9,11,,24.540557255,1.0,0.323024,0.012755368586349519,1.0,0.315714,0.17473484582673968,0.0,0.0,0.0
212,10,11,,24.683692671875,1.0,0.120646,0.012123680937167602,0.0,0.0,0.0,1.0,0.533696,0.0425494141000504
212,11,11,,24.82682808875,1.0,0.151081,-0.047612875267275555,1.0,0.204957,0.02314529361308183,0.0,0.0,0.0
212,12,11,,24.969963505625,1.0,0.249969,-0.16111669724019098,0.0,0.0,0.0,0.0,0.0,0.0
212,13,11,,25.1130989225,1.0,0.24702,0.06387012871860966,1.0,0.228783,0.2048694735392327,1.0,0.17243,0.047235531551934634
212,14,11,,25.256234339375,1.0,0.129361,0.07651258412559343,0.0,0.0,0.0,1.0,0.268242,-0.07521087100615867
212,15,11,,25.39936975625,1.0,0.192251,0.0286808383251905,0.0,0.0,0.0,1.0,0.596976,-0.18320243041524956
212,16,11,,25.542505173124997,1.0,0.252245,-0.142649342634948,0.0,0.0,0.0,1.0,0.447669,-0.13594939358712294
212,1,12,25.68564059,25.68564059,1.0,0.287178,0.023538305376346772,1.0,0.373579,0.18507981075269314,1.0,0.006212,0.048346907526886605
212,2,12,,25.830953089999998,1.0,0.137689,0.15326217634410838,0.0,0.0,0.0,1.0,0.019706,0.2723572301075349
212,3,12,,25.976265589999997,1.0,0.189965,-0.03959459784944634,0.0,0.0,0.0,0.0,0.0,0.0
212,4,12,,26.12157809,1.0,0.232413,-0.09928319999998733,1.0,0.271149,-0.016736963440854933,1.0,0.458925,-0.2074844903225772
212,5,12,,26.26689059,1.0,0.267085,0.021983036559157332,0.0,0.0,0.0,1.0,0.580568,0.06396153118281342
212,6,12,,26.41220309,1.0,0.146209,0.04841228387097871,1.0,0.097561,0.1256389505376462,1.0,0.17956,-0.04422943655913291
212,7,12,,26.55751559,1.0,0.160491,-0.02381481290322277,0.0,0.0,0.0,0.0,0.0,0.0
212,8,12,,26.70282809,1.0,0.18607,-0.14772363010753137,0.0,0.0,0.0,1.0,0.811575,-0.24850642580646742
212,9,12,,26.84814059,1.0,0.291476,0.02686905806451987,0.0,0.0,0.0,0.0,0.0,0.0
212,10,12,,26.99345309,1.0,0.201827,-0.04171760860215317,0.0,0.0,0.0,1.0,0.012827,0.12208110107526615
212,11,12,,27.13876559,1.0,0.209865,-0.07340449032257816,1.0,0.124867,-0.05008233978492929,0.0,0.0,0.0
212,12,12,,27.28407809,1.0,0.273217,-0.07995932903225807,0.0,0.0,0.0,1.0,0.616867,-0.15057954408602792
212,13,12,,27.42939059,1.0,0.352105,0.03112884301075899,1.0,0.128331,0.17471593978493277,1.0,0.188835,0.0785714236559141
212,14,12,,27.57470309,1.0,0.207276,0.0457765849462275,0.0,0.0,0.0,1.0,0.349393,-0.02908965161290711
212,15,12,,27.720015590000003,1.0,0.238531,-0.008826425806468275,0.0,0.0,0.0,1.0,0.651333,-0.0789442752688373
212,16,12,,27.865328090000002,1.0,0.315214,-0.14627158709677743,0.0,0.0,0.0,1.0,0.550629,-0.129480189247315
212,1,13,28.01064059,28.01064059,1.0,0.365173,0.028184851079768435,1.0,0.333172,0.18515105834842074,1.0,0.008711,0.0014979895713247385
212,2,13,,28.156442673125,1.0,0.153951,0.18255107406237836,0.0,0.0,0.0,0.0,0.0,0.0
212,3,13,,28.30224475625,1.0,0.223558,0.05417099386177861,0.0,0.0,0.0,0.0,0.0,0.0
212,4,13,,28.448046839375003,1.0,0.197973,-0.060951388241710404,1.0,0.136928,-0.042364548177998056,1.0,0.00977,-0.00021151532504156675
212,5,13,,28.5938489225,1.0,0.362435,0.046008104659563155,0.0,0.0,0.0,0.0,0.0,0.0
212,6,13,,28.739651005625,1.0,0.179681,0.022791130989205287,1.0,0.074848,0.06408683727097775,0.0,0.0,0.0
212,7,13,,28.88545308875,1.0,0.20121,-0.0033956219238356375,0.0,0.0,0.0,1.0,0.104357,-0.05853886698370457
212,8,13,,29.031255171875003,1.0,0.209459,-0.10316842909649367,0.0,0.0,0.0,0.0,0.0,0.0
212,9,13,,29.177057255,1.0,0.236111,0.03078656287888201,1.0,0.200388,0.16085329164943268,0.0,0.0,0.0
212,10,13,,29.322859338125,1.0,0.145852,0.10813742531706562,0.0,0.0,0.0,1.0,0.074079,0.05328910059767736
212,11,13,,29.46866142125,1.0,0.177955,0.026313607239146147,1.0,0.202711,-0.013658386816690675,0.0,0.0,0.0
212,12,13,,29.614463504375003,1.0,0.189843,-0.13385614222171197,0.0,0.0,0.0,1.0,0.413084,0.10290316368207311
212,13,13,,29.7602655875,1.0,0.315561,0.10172977081049482,1.0,0.165797,0.16159859993082626,1.0,0.211565,0.018281031675741508
212,14,13,,29.906067670625,1.0,0.165305,0.1134368523446995,0.0,0.0,0.0,0.0,0.0,0.0
212,15,13,,30.05186975375,1.0,0.155037,0.03268983644022304,0.0,0.0,0.0,1.0,0.600405,-0.08134145614253481
212,16,13,,30.197671836875003,1.0,0.162326,-0.05939446604186613,0.0,0.0,0.0,1.0,0.172851,-0.021377176568386405
212,1,14,30.34347392,30.34347392,1.0,0.269374,0.032664215200860554,1.0,0.309512,0.30059246594647704,0.0,0.0,0.0
212,2,14,,30.492140586875003,1.0,0.139559,0.1948413436170774,0.0,0.0,0.0,1.0,0.674063,0.05357228551908648
212,3,14,,30.64080725375,1.0,0.13991,0.10580546790104939,0.0,0.0,0.0,1.0,0.015841,0.10153416745861088
212,4,14,,30.789473920625,1.0,0.164097,0.032260623553456005,1.0,0.203495,0.05928752934516812,0.0,0.0,0.0
212,5,14,,30.9381405875,1.0,0.24012,0.10946914222327359,0.0,0.0,0.0,0.0,0.0,0.0
212,6,14,,31.086807254375003,1.0,0.118664,0.14243102418378878,1.0,0.072518,0.18630770573666097,1.0,0.019515,0.12518438743665997
